TS	X	Y	Direction	Line_Man	Column_Man
0	4.561677853264529	6.309660260634019	0	4	1
1	3.666467572286532	6.309660260634019	0	4.0	1.0
2	2.771257291308535	6.309660260634019	0	4.0	1.0
3	1.8760470103305382	6.309660260634019	0	4.0	1.0
4	0.9808367293525415	6.309660260634019	0	4.0	1.0
5	0.0856264483745448	6.309660260634019	0	4.0	1.0
6	0.8095838326034519	6.309660260634019	1	4.0	1.0
7	1.7047941135814486	6.309660260634019	1	4.0	1.0
8	2.6000043945594453	6.309660260634019	1	4.0	1.0
9	3.495214675537442	6.309660260634019	1	4.0	1.0
10	4.390424956515439	6.309660260634019	1	4.0	1.0
11	5.285635237493436	6.309660260634019	1	4.0	1.0
12	6.180845518471433	6.309660260634019	1	4.0	1.0
13	7.0760557994494295	6.309660260634019	1	4.0	1.0
14	7.9712660804274265	6.309660260634019	1	4.0	1.0
15	8.866476361405423	6.309660260634019	1	4.0	1.0
16	9.76168664238342	6.309660260634019	1	4.0	1.0
17	10.656896923361417	6.309660260634019	1	4.0	1.0
18	11.552107204339414	6.309660260634019	1	4.0	1.0
19	12.447317485317411	6.309660260634019	1	4.0	1.0
20	13.342527766295408	6.309660260634019	1	4.0	1.0
21	14.237738047273405	6.309660260634019	1	4.0	1.0
22	15.132948328251402	6.309660260634019	1	4.0	1.0
23	16.028158609229397	6.309660260634019	1	4.0	1.0
24	16.923368890207392	6.309660260634019	1	4.0	1.0
25	17.818579171185387	6.309660260634019	1	4.0	1.0
26	18.713789452163383	6.309660260634019	1	4.0	1.0
27	19.608999733141378	6.309660260634019	1	4.0	1.0
28	20.504210014119373	6.309660260634019	1	4.0	1.0
29	21.399420295097368	6.309660260634019	1	4.0	1.0
30	22.294630576075363	6.309660260634019	1	4.0	1.0
31	23.18984085705336	6.309660260634019	1	4.0	1.0
32	23.914948861968647	6.309660260634019	0	4.0	1.0
33	23.01973858099065	6.309660260634019	0	4.0	1.0
34	22.124528300012656	6.309660260634019	0	4.0	1.0
35	21.22931801903466	6.309660260634019	0	4.0	1.0
36	21	5.643767998690685	0	4.0	1.0
37	21	4.748557717712688	0	4.0	1.0
38	21	3.8533474367346914	0	4.0	1.0
39	21	2.9581371557566944	0	4.0	1.0
40	21	2.0629268747786975	0	4.0	1.0
41	21	1.1677165938007008	0	4.0	1.0
42	21	1	1	4.0	1.0
43	21.895210280977995	1	1	4.0	1.0
44	22.79042056195599	1	1	4.0	1.0
45	23.685630842933985	1	1	4.0	1.0
46	23.41915887608802	1	0	4.0	1.0
47	22.523948595110024	1	0	4.0	1.0
48	21.62873831413203	1	0	4.0	1.0
49	20.733528033154034	1	0	4.0	1.0
50	19.83831775217604	1	0	4.0	1.0
51	18.943107471198044	1	0	4.0	1.0
52	18.04789719022005	1	0	4.0	1.0
53	17.152686909242053	1	0	4.0	1.0
54	16.257476628264058	1	0	4.0	1.0
