TS	X	Y	Direction	Line_Man	Column_Man
0	1923.4895811556166	770.5679130689365	1	6	2
1	2122.941389867423	770.5679130689365	1	6.0	2.0
2	2322.393198579229	770.5679130689365	1	6.0	2.0
3	2521.8450072910355	770.5679130689365	1	6.0	2.0
4	2721.2968160028418	770.5679130689365	1	6.0	2.0
5	2920.748624714648	770.5679130689365	1	6.0	2.0
6	3120.2004334264543	770.5679130689365	1	6.0	2.0
7	3319.6522421382606	770.5679130689365	1	6.0	2.0
8	3519.104050850067	770.5679130689365	1	6.0	2.0
9	3718.555859561873	770.5679130689365	1	6.0	2.0
10	3918.0076682736794	770.5679130689365	1	6.0	2.0
11	4117.459476985486	770.5679130689365	1	6.0	2.0
12	4316.911285697292	770.5679130689365	1	6.0	2.0
13	4516.363094409099	770.5679130689365	1	6.0	2.0
14	4715.814903120906	770.5679130689365	1	6.0	2.0
15	4915.266711832713	770.5679130689365	1	6.0	2.0
16	5114.718520544519	770.5679130689365	1	6.0	2.0
17	5314.170329256326	770.5679130689365	1	6.0	2.0
18	5513.622137968133	770.5679130689365	1	6.0	2.0
19	5713.07394667994	770.5679130689365	1	6.0	2.0
20	5912.525755391746	770.5679130689365	1	6.0	2.0
21	6001	659.5903489653834	0	6.0	2.0
22	6001	460.13854025357705	0	6.0	2.0
23	6001	260.68673154177065	0	6.0	2.0
24	6001	61.23492282996429	0	6.0	2.0
25	5861.783114118158	1	0	6.0	2.0
26	5662.331305406351	1	0	6.0	2.0
27	5462.879496694544	1	0	6.0	2.0
28	5263.427687982738	1	0	6.0	2.0
29	5063.975879270931	1	0	6.0	2.0
30	4864.524070559124	1	0	6.0	2.0
31	4665.072261847317	1	0	6.0	2.0
32	4465.620453135511	1	0	6.0	2.0
33	4266.168644423704	1	0	6.0	2.0
34	4066.7168357118976	1	0	6.0	2.0
35	3867.2650270000913	1	0	6.0	2.0
36	3667.813218288285	1	0	6.0	2.0
37	3468.3614095764788	1	0	6.0	2.0
38	3268.9096008646725	1	0	6.0	2.0
39	3069.457792152866	1	0	6.0	2.0
40	2870.00598344106	1	0	6.0	2.0
41	2670.5541747292536	1	0	6.0	2.0
42	2471.1023660174474	1	0	6.0	2.0
43	2271.650557305641	1	0	6.0	2.0
44	2072.198748593835	1	0	6.0	2.0
45	1872.7469398820285	1	0	6.0	2.0
46	1673.2951311702222	1	0	6.0	2.0
47	1473.843322458416	1	0	6.0	2.0
48	1274.3915137466097	1	0	6.0	2.0
49	1074.9397050348034	1	0	6.0	2.0
50	875.487896322997	1	0	6.0	2.0
51	676.0360876111906	1	0	6.0	2.0
52	476.58427889938423	1	0	6.0	2.0
53	277.13247018757784	1	0	6.0	2.0
54	77.68066147577147	1	0	6.0	2.0
55	0	122.77114723603489	1	6.0	2.0
56	0	322.2229559478412	1	6.0	2.0
57	0	521.6747646596476	1	6.0	2.0
58	0	721.126573371454	1	6.0	2.0
59	0	920.5783820832604	1	6.0	2.0
60	119.0301907950668	1001	1	6.0	2.0
61	318.4819995068732	1001	1	6.0	2.0
62	517.9338082186796	1001	1	6.0	2.0
63	717.385616930486	1001	1	6.0	2.0
64	916.8374256422924	1001	1	6.0	2.0
65	1116.2892343540987	1001	1	6.0	2.0
66	1315.741043065905	1001	1	6.0	2.0
67	1515.1928517777112	1001	1	6.0	2.0
68	1714.6446604895175	1001	1	6.0	2.0
69	1914.0964692013238	1001	1	6.0	2.0
70	2113.5482779131303	1001	1	6.0	2.0
71	2313.0000866249366	1001	1	6.0	2.0
72	2512.451895336743	1001	1	6.0	2.0
73	2711.903704048549	1001	1	6.0	2.0
74	2911.3555127603554	1001	1	6.0	2.0
