TS	X	Y	Direction	Line_Man	Column_Man
0	4800.807568549808	4186.829652649973	0	4	2
1	4559.642513092981	4186.829652649973	0	4.0	2.0
2	4318.477457636154	4186.829652649973	0	4.0	2.0
3	4077.3124021793274	4186.829652649973	0	4.0	2.0
4	3836.1473467225005	4186.829652649973	0	4.0	2.0
5	3594.9822912656737	4186.829652649973	0	4.0	2.0
6	3353.817235808847	4186.829652649973	0	4.0	2.0
7	3112.65218035202	4186.829652649973	0	4.0	2.0
8	2871.487124895193	4186.829652649973	0	4.0	2.0
9	2630.3220694383663	4186.829652649973	0	4.0	2.0
10	2389.1570139815394	4186.829652649973	0	4.0	2.0
11	2147.9919585247126	4186.829652649973	0	4.0	2.0
12	1906.826903067886	4186.829652649973	0	4.0	2.0
13	1665.6618476110593	4186.829652649973	0	4.0	2.0
14	1424.4967921542327	4186.829652649973	0	4.0	2.0
15	1183.331736697406	4186.829652649973	0	4.0	2.0
16	1001	4127.996333890552	0	4.0	2.0
17	1001	3886.831278433725	0	4.0	2.0
18	1001	3645.666222976898	0	4.0	2.0
19	1001	3404.5011675200712	0	4.0	2.0
20	1001	3163.3361120632444	0	4.0	2.0
21	1001	2922.1710566064176	0	4.0	2.0
22	1001	2681.0060011495907	0	4.0	2.0
23	1001	2439.840945692764	0	4.0	2.0
24	1001	2198.675890235937	0	4.0	2.0
25	1001	2001	1	4.0	2.0
26	1242.1650554568266	2001	1	4.0	2.0
27	1483.3301109136532	2001	1	4.0	2.0
28	1724.4951663704799	2001	1	4.0	2.0
29	1965.6602218273065	2001	1	4.0	2.0
30	2206.8252772841333	2001	1	4.0	2.0
31	2447.99033274096	2001	1	4.0	2.0
32	2689.155388197787	2001	1	4.0	2.0
33	2930.320443654614	2001	1	4.0	2.0
34	3171.4854991114407	2001	1	4.0	2.0
35	3412.6505545682676	2001	1	4.0	2.0
36	3653.8156100250944	2001	1	4.0	2.0
37	3894.9806654819213	2001	1	4.0	2.0
38	4136.145720938748	2001	1	4.0	2.0
39	4377.310776395575	2001	1	4.0	2.0
40	4618.475831852402	2001	1	4.0	2.0
41	4859.640887309229	2001	1	4.0	2.0
42	5100.8059427660555	2001	1	4.0	2.0
43	5341.970998222882	2001	1	4.0	2.0
44	5583.136053679709	2001	1	4.0	2.0
45	5824.301109136536	2001	1	4.0	2.0
46	6001	2065.466164593363	1	4.0	2.0
47	6001	2306.6312200501898	1	4.0	2.0
48	6001	2547.7962755070166	1	4.0	2.0
49	6001	2788.9613309638435	1	4.0	2.0
50	6001	3030.1263864206703	1	4.0	2.0
51	6001	3271.291441877497	1	4.0	2.0
52	6001	3512.456497334324	1	4.0	2.0
53	6001	3753.621552791151	1	4.0	2.0
54	6001	3994.7866082479777	1	4.0	2.0
55	6001	4235.951663704805	1	4.0	2.0
56	6001	4477.116719161631	1	4.0	2.0
57	6001	4718.281774618458	1	4.0	2.0
58	6001	4959.446830075285	1	4.0	2.0
59	6200.611885532112	5001	1	4.0	2.0
60	6441.776940988939	5001	1	4.0	2.0
61	6682.941996445766	5001	1	4.0	2.0
62	6924.1070519025925	5001	1	4.0	2.0
63	6834.727892640581	5001	0	4.0	2.0
64	6593.562837183754	5001	0	4.0	2.0
65	6352.397781726927	5001	0	4.0	2.0
66	6111.2327262701	5001	0	4.0	2.0
67	6001	4870.067670813273	0	4.0	2.0
68	6001	4628.902615356446	0	4.0	2.0
69	6001	4387.73755989962	0	4.0	2.0
70	6001	4146.572504442793	0	4.0	2.0
71	6001	3905.407448985966	0	4.0	2.0
72	6001	3664.242393529139	0	4.0	2.0
73	6001	3423.077338072312	0	4.0	2.0
74	6001	3181.9122826154853	0	4.0	2.0
