TS	X	Y	Direction	Line_Man	Column_Man
0	7.248000699011482	5.416000233003827	1	1	1
1	7.248000699011482	5.416000233003827	1	1.0	1.0
2	7.248000699011482	5.416000233003827	1	1.0	1.0
3	7.248000699011482	5.416000233003827	1	1.0	1.0
4	7.248000699011482	5.416000233003827	1	1.0	1.0
5	7.248000699011482	5.416000233003827	1	1.0	1.0
6	7.248000699011482	5.416000233003827	1	1.0	1.0
7	7.248000699011482	5.416000233003827	1	1.0	1.0
8	7.248000699011482	5.416000233003827	1	1.0	1.0
9	7.248000699011482	5.416000233003827	1	1.0	1.0
10	7.248000699011482	5.416000233003827	1	1.0	1.0
11	7.248000699011482	5.416000233003827	1	1.0	1.0
12	7.248000699011482	5.416000233003827	1	1.0	1.0
13	7.248000699011482	5.416000233003827	1	1.0	1.0
14	7.248000699011482	5.416000233003827	1	1.0	1.0
15	7.248000699011482	5.416000233003827	1	1.0	1.0
16	7.248000699011482	5.416000233003827	1	1.0	1.0
17	7.248000699011482	5.416000233003827	1	1.0	1.0
18	7.248000699011482	5.416000233003827	1	1.0	1.0
19	7.248000699011482	5.416000233003827	1	1.0	1.0
20	7.248000699011482	5.416000233003827	1	1.0	1.0
21	7.248000699011482	5.416000233003827	1	1.0	1.0
22	7.248000699011482	5.416000233003827	1	1.0	1.0
23	7.248000699011482	5.416000233003827	1	1.0	1.0
24	7.248000699011482	5.416000233003827	1	1.0	1.0
25	7.248000699011482	5.416000233003827	1	1.0	1.0
26	7.248000699011482	5.416000233003827	1	1.0	1.0
27	7.248000699011482	5.416000233003827	1	1.0	1.0
28	7.248000699011482	5.416000233003827	1	1.0	1.0
29	7.248000699011482	5.416000233003827	1	1.0	1.0
30	7.248000699011482	5.416000233003827	1	1.0	1.0
31	7.248000699011482	5.416000233003827	1	1.0	1.0
32	7.248000699011482	5.416000233003827	1	1.0	1.0
33	7.248000699011482	5.416000233003827	1	1.0	1.0
34	7.248000699011482	5.416000233003827	1	1.0	1.0
35	7.248000699011482	5.416000233003827	1	1.0	1.0
36	7.248000699011482	5.416000233003827	1	1.0	1.0
37	7.248000699011482	5.416000233003827	1	1.0	1.0
38	7.248000699011482	5.416000233003827	1	1.0	1.0
39	7.248000699011482	5.416000233003827	1	1.0	1.0
40	7.248000699011482	5.416000233003827	1	1.0	1.0
41	7.248000699011482	5.416000233003827	1	1.0	1.0
42	7.248000699011482	5.416000233003827	1	1.0	1.0
43	7.248000699011482	5.416000233003827	1	1.0	1.0
44	7.248000699011482	5.416000233003827	1	1.0	1.0
45	7.248000699011482	5.416000233003827	1	1.0	1.0
