TS	X	Y
0	4165	0
1	1666	0
2	833	833
3	4165	2499
4	833	0
5	1666	3332
6	0	1666
7	833	3332
8	2499	3332
9	1666	2499
10	833	1666
11	1666	1666
12	1666	0
13	1666	3332
14	3332	1666
15	833	3332
16	4165	1666
17	0	1666
18	833	4165
19	0	2499
20	0	3332
21	2499	3332
22	1666	833
23	4165	1666
24	4165	0
25	2499	3332
26	3332	4165
27	2499	1666
28	0	4165
29	833	2499
30	833	2499
31	2499	833
32	833	2499
33	3332	833
34	1666	2499
35	0	3332
36	3332	2499
37	0	3332
38	0	0
39	3332	0
40	3332	1666
41	1666	1666
42	833	2499
43	0	4165
44	0	3332
45	833	2499
46	0	3332
47	0	4165
48	1666	0
49	2499	0
50	0	833
51	0	0
52	833	0
53	833	3332
54	1666	0
