TS	X	Y
0	833	833
1	1666	833
2	833	833
3	3332	0
4	4165	2499
5	0	833
6	0	4165
7	833	2499
8	2499	1666
9	0	1666
10	1666	0
11	3332	1666
12	3332	0
13	0	4165
14	833	833
15	0	4165
16	1666	1666
17	833	833
18	1666	0
19	2499	4165
20	1666	0
21	833	833
22	3332	0
23	3332	0
24	2499	2499
25	833	2499
26	0	2499
27	1666	0
28	0	2499
29	3332	833
30	833	833
31	3332	0
32	3332	1666
33	0	1666
34	1666	0
35	2499	2499
36	4165	833
37	1666	2499
38	2499	3332
39	4165	2499
40	1666	0
41	2499	4165
42	4165	3332
43	0	4165
44	1666	1666
45	4165	2499
46	1666	0
47	1666	0
48	1666	4165
49	3332	0
50	833	833
51	833	2499
52	2499	0
53	0	833
54	3332	0
