TS	X	Y
0	3332	833
1	833	3332
2	4165	0
3	1666	4165
4	1666	4165
5	833	3332
6	3332	4165
7	1666	0
8	4165	3332
9	0	0
10	3332	3332
11	4165	3332
12	2499	0
13	3332	833
14	3332	3332
15	2499	3332
16	0	4165
17	833	2499
18	833	0
19	0	4165
20	4165	3332
21	2499	4165
22	4165	3332
23	4165	0
24	1666	4165
25	0	3332
26	833	833
27	2499	2499
28	0	833
29	2499	833
30	4165	0
31	1666	0
32	1666	833
33	2499	0
34	4165	0
35	2499	2499
36	1666	3332
37	833	2499
38	1666	833
39	2499	3332
40	833	1666
41	4165	3332
42	3332	4165
43	0	833
44	833	3332
45	3332	1666
46	3332	2499
47	833	1666
48	2499	2499
49	3332	3332
50	0	4165
51	2499	0
52	833	2499
53	0	3332
54	833	3332
