TS	X	Y
0	0	0
1	3332	0
2	0	0
3	3332	4165
4	0	2499
5	2499	833
6	0	0
7	4165	833
8	833	0
9	2499	4165
10	833	4165
11	2499	0
12	0	0
13	3332	833
14	0	4165
15	0	4165
16	3332	4165
17	0	4165
18	0	2499
19	833	1666
20	2499	3332
21	0	0
22	3332	3332
23	0	4165
24	2499	3332
25	3332	833
26	2499	4165
27	1666	833
28	2499	0
29	3332	3332
30	833	1666
31	1666	0
32	4165	4165
33	0	4165
34	2499	833
35	833	3332
36	2499	3332
37	2499	833
38	3332	4165
39	2499	0
40	3332	833
41	3332	3332
42	2499	0
43	4165	2499
44	4165	4165
45	3332	3332
46	0	4165
47	3332	833
48	3332	833
49	1666	4165
50	1666	833
51	0	0
52	833	4165
53	833	1666
54	833	0
