TS	X	Y
0	833	2499
1	4165	833
2	833	3332
3	4165	3332
4	4165	4165
5	3332	0
6	833	1666
7	2499	4165
8	833	1666
9	0	833
10	1666	2499
11	0	3332
12	833	2499
13	833	2499
14	2499	833
15	4165	2499
16	3332	1666
17	833	1666
18	1666	3332
19	0	3332
20	0	3332
21	0	3332
22	4165	833
23	833	1666
24	0	833
25	2499	833
26	3332	1666
27	0	3332
28	1666	0
29	0	0
30	1666	1666
31	1666	1666
32	833	4165
33	1666	1666
34	4165	3332
35	4165	2499
36	833	3332
37	833	4165
38	4165	2499
39	833	3332
40	0	1666
41	833	3332
42	1666	3332
43	2499	2499
44	4165	1666
45	4165	0
46	3332	2499
47	0	3332
48	1666	3332
49	3332	1666
50	2499	2499
51	3332	833
52	3332	4165
53	1666	3332
54	4165	3332
