TS	X	Y
0	3332	2499
1	3332	2499
2	4165	2499
3	0	1666
4	3332	2499
5	833	4165
6	0	2499
7	3332	0
8	833	4165
9	1666	4165
10	0	3332
11	3332	2499
12	0	4165
13	3332	2499
14	4165	1666
15	2499	833
16	0	1666
17	2499	833
18	3332	2499
19	2499	1666
20	0	3332
21	0	0
22	0	4165
23	0	4165
24	0	1666
25	3332	3332
26	3332	2499
27	0	4165
28	0	2499
29	2499	833
30	2499	2499
31	833	0
32	0	4165
33	2499	833
34	0	2499
35	2499	833
36	2499	833
37	1666	1666
38	833	0
39	4165	833
40	833	4165
41	1666	2499
42	0	1666
43	0	2499
44	2499	0
45	3332	2499
46	4165	1666
47	3332	0
48	3332	3332
49	833	4165
50	833	0
51	0	1666
52	833	0
53	0	2499
54	3332	833
