TS	X	Y
0	833	4165
1	1666	833
2	3332	0
3	0	1666
4	3332	4165
5	833	1666
6	0	1666
7	833	0
8	0	3332
9	1666	0
10	3332	0
11	2499	0
12	2499	0
13	4165	1666
14	833	0
15	0	3332
16	1666	3332
17	0	0
18	4165	3332
19	1666	2499
20	0	4165
21	833	3332
22	2499	833
23	0	3332
24	2499	0
25	1666	2499
26	1666	2499
27	1666	833
28	1666	833
29	2499	3332
30	4165	1666
31	833	4165
32	2499	3332
33	1666	833
34	2499	0
35	833	3332
36	0	1666
37	4165	3332
38	0	833
39	3332	833
40	1666	3332
41	1666	2499
42	833	4165
43	0	1666
44	2499	2499
45	4165	3332
46	4165	0
47	833	3332
48	0	3332
49	0	2499
50	2499	833
51	0	1666
52	1666	3332
53	2499	833
54	0	833
