TS	X	Y
0	833	3332
1	1666	833
2	1666	0
3	0	2499
4	1666	4165
5	833	833
6	1666	4165
7	2499	2499
8	4165	833
9	833	0
10	2499	0
11	1666	4165
12	0	2499
13	833	3332
14	0	2499
15	1666	4165
16	833	1666
17	1666	833
18	3332	833
19	833	3332
20	1666	4165
21	2499	2499
22	2499	2499
23	4165	3332
24	2499	833
25	4165	1666
26	0	3332
27	833	1666
28	4165	1666
29	2499	0
30	1666	1666
31	0	2499
32	1666	0
33	4165	833
34	0	833
35	2499	2499
36	2499	2499
37	1666	3332
38	0	4165
39	1666	833
40	833	3332
41	0	0
42	0	1666
43	4165	3332
44	4165	3332
45	1666	4165
46	1666	4165
47	3332	833
48	0	0
49	1666	0
50	2499	0
51	4165	3332
52	1666	833
53	1666	833
54	4165	3332
