TS	X	Y
0	3332	3332
1	3332	833
2	0	1666
3	3332	833
4	0	4165
5	3332	3332
6	0	4165
7	833	1666
8	0	1666
9	0	4165
10	4165	0
11	833	0
12	833	4165
13	2499	3332
14	4165	4165
15	0	4165
16	833	3332
17	0	3332
18	1666	2499
19	833	3332
20	2499	833
21	0	1666
22	3332	0
23	4165	4165
24	833	3332
25	2499	3332
26	2499	3332
27	3332	833
28	0	4165
29	4165	1666
30	0	3332
31	0	1666
32	833	4165
33	833	3332
34	833	833
35	3332	833
36	1666	4165
37	1666	0
38	1666	4165
39	4165	4165
40	2499	3332
41	3332	833
42	3332	833
43	3332	833
44	0	4165
45	3332	0
46	0	1666
47	0	2499
48	0	4165
49	1666	4165
50	4165	833
51	0	4165
52	3332	833
53	0	3332
54	3332	3332
