TS	X	Y
0	0	0
1	0	1666
2	1666	1666
3	0	0
4	3332	833
5	2499	2499
6	0	0
7	4165	0
8	2499	2499
9	833	3332
10	4165	0
11	0	0
12	0	0
13	2499	2499
14	2499	2499
15	2499	2499
16	3332	833
17	3332	833
18	2499	2499
19	1666	833
20	0	3332
21	1666	0
22	3332	1666
23	1666	2499
24	0	0
25	0	0
26	0	0
27	3332	4165
28	0	3332
29	3332	833
30	2499	4165
31	2499	2499
32	0	3332
33	2499	2499
34	0	1666
35	2499	4165
36	0	3332
37	3332	833
38	833	833
39	1666	2499
40	0	1666
41	0	2499
42	3332	2499
43	0	2499
44	833	0
45	0	3332
46	2499	2499
47	3332	0
48	3332	833
49	2499	2499
50	0	1666
51	1666	833
52	3332	2499
53	3332	2499
54	833	833
