TS	X	Y
0	833	3332
1	833	0
2	0	2499
3	4165	1666
4	4165	833
5	4165	833
6	3332	3332
7	4165	833
8	0	2499
9	3332	833
10	3332	3332
11	2499	4165
12	4165	2499
13	0	2499
14	3332	0
15	4165	2499
16	4165	833
17	3332	833
18	0	3332
19	3332	3332
20	0	3332
21	833	0
22	3332	1666
23	833	4165
24	833	2499
25	0	3332
26	3332	1666
27	0	2499
28	1666	833
29	1666	4165
30	4165	3332
31	0	2499
32	4165	1666
33	0	3332
34	1666	4165
35	4165	833
36	1666	0
37	4165	4165
38	3332	0
39	4165	4165
40	4165	1666
41	3332	3332
42	1666	4165
43	0	2499
44	1666	833
45	833	3332
46	3332	0
47	3332	2499
48	833	2499
49	2499	2499
50	833	0
51	3332	4165
52	3332	3332
53	1666	0
54	1666	4165
