TS	X	Y
0	4165	1666
1	3332	833
2	1666	1666
3	833	3332
4	833	833
5	4165	1666
6	0	4165
7	4165	2499
8	833	1666
9	4165	1666
10	833	1666
11	833	833
12	1666	3332
13	0	833
14	833	3332
15	833	4165
16	833	833
17	2499	1666
18	2499	1666
19	4165	1666
20	833	1666
21	0	4165
22	3332	833
23	4165	2499
24	0	1666
25	0	4165
26	4165	2499
27	1666	3332
28	0	1666
29	0	833
30	3332	833
31	833	4165
32	2499	1666
33	3332	2499
34	0	4165
35	1666	1666
36	4165	2499
37	833	1666
38	1666	4165
39	833	833
40	2499	833
41	833	3332
42	2499	1666
43	0	833
44	1666	1666
45	3332	833
46	1666	1666
47	2499	833
48	2499	1666
49	1666	1666
50	1666	1666
51	2499	1666
52	4165	1666
53	2499	1666
54	1666	833
