Episode_Group	numSteps	Reward	Energy
1	100.0	-63.96	4931.78780035047
2	100.0	-63.78	4915.99806877745
3	100.0	-63.36	4912.578940357978
4	100.0	-62.72	4917.69406877745
5	99.46	-60.08	4883.179465623902
6	99.46	-60.04	4895.994415092055
7	99.46	-59.2	4894.715632987187
8	99.46	-57.94	4912.133543511527
9	99.46	-57.74	4931.288146665075
10	99.46	-57.32	4932.970582455339
11	99.46	-56.3	4930.467275084547
12	99.46	-56.3	4936.861185608886
13	99.46	-57.32	4940.293878238095
14	99.46	-56.48	4937.749878238095
15	99.46	-57.1	4922.404492979678
16	99.46	-56.24	4918.1644929796785
17	99.46	-55.0	4917.3164929796785
18	99.46	-53.52	4932.190403504019
19	99.46	-53.5	4929.632839294283
20	98.52	-51.52	4870.777029833639
21	98.52	-51.52	4877.964683519035
22	98.52	-50.9	4874.1012087849585
23	98.52	-50.92	4862.229208784958
24	98.52	-49.26	4869.929029833638
25	98.52	-48.2	4895.894761406659
26	98.52	-47.56	4881.828158253111
27	98.52	-48.18	4870.831286672583
28	98.52	-48.8	4864.895286672582
29	98.52	-48.16	4859.78015825311
30	98.52	-46.48	4852.093901414166
31	98.52	-46.28	4821.080862470353
32	97.52	-43.84	4769.779656163257
33	97.52	-43.64	4766.441913002201
34	97.52	-44.26	4763.467130897333
35	97.52	-43.26	4768.609387736276
36	97.52	-43.08	4746.076348792465
37	97.52	-41.78	4741.001913002201
38	97.52	-41.8	4752.941734050882
39	97.52	-40.32	4761.058772994693
40	97.52	-39.7	4752.968862470353
41	97.52	-38.66	4754.664862470353
42	97.52	-37.62	4751.313555099561
43	97.52	-37.18	4746.602080365485
44	97.52	-37.4	4738.081387736276
45	97.52	-36.56	4726.12800247786
46	97.52	-35.72	4715.870617219443
47	97.52	-34.48	4726.463835114576
48	97.52	-35.1	4711.5085393318195
49	97.52	-36.12	4702.166975122083
50	97.52	-36.14	4690.69862880748
51	97.52	-35.5	4679.647500388008
52	97.52	-35.5	4689.406282492875
53	97.52	-34.64	4682.635846702611
54	97.52	-34.24	4675.461757226952
55	98.06	-35.4	4697.229231961027
56	98.06	-35.0	4679.326282492875
57	98.06	-34.8	4672.945936178271
58	98.06	-34.56	4664.815333024722
59	98.06	-34.14	4651.233768814986
60	98.06	-34.74	4664.4252435490625
61	98.06	-34.5	4668.651679339327
62	98.06	-34.94	4658.4214225003825
63	98.06	-34.3	4652.013947766306
64	98.06	-34.3	4653.3062940809095
