Episode_Group	numSteps	Reward	Energy
1	122.0	-79.16	5727.8257507697035
2	122.0	-79.18	5723.0464549869475
3	122.0	-78.76	5737.140186559967
4	122.0	-79.62	5743.062622350232
5	122.0	-80.46	5740.895147616156
6	122.0	-80.24	5706.408723413927
7	122.0	-79.64	5700.028377099323
8	122.0	-80.9	5681.3045560506425
9	122.0	-80.68	5665.582645526304
10	122.0	-80.06	5665.097606582492
11	122.0	-79.66	5639.1318750094715
12	122.0	-78.82	5625.967528694867
13	122.0	-78.84	5624.702310799735
14	122.0	-78.02	5650.210131848415
15	122.0	-77.82	5633.223003428942
16	122.0	-76.98	5629.831003428943
17	122.0	-76.76	5646.885952897095
18	122.0	-75.94	5621.3238750094715
19	122.0	-75.94	5625.1330929046035
20	122.0	-76.38	5634.0574392192075
21	122.0	-75.14	5646.80456763868
22	122.0	-75.36	5629.763182380263
23	122.0	-75.54	5647.208221324076
24	122.0	-75.52	5652.269092904603
25	122.0	-75.76	5646.69605396079
26	122.0	-74.3	5622.829976073166
27	122.0	-73.28	5638.606143436449
28	122.0	-72.62	5618.966501339089
29	122.0	-72.62	5612.155372919618
30	122.0	-72.22	5596.837116080673
31	122.0	-71.38	5578.113295031992
32	122.0	-71.16	5564.90825608818
33	122.0	-69.72	5547.005306620027
34	122.0	-68.68	5538.471049781083
35	122.0	-67.44	5537.63661399082
36	122.0	-68.1	5521.443228732403
37	122.0	-68.1	5520.663049781084
38	122.0	-68.12	5505.371921361611
39	122.0	-68.34	5484.117664522667
40	122.0	-69.36	5479.01610031293
41	122.0	-67.7	5450.882894005834
42	122.0	-67.04	5488.384792942138
43	122.0	-67.24	5493.513485571346
44	122.0	-68.08	5459.484971893457
45	122.0	-67.84	5475.637664522665
46	122.0	-66.82	5465.030882417797
47	122.0	-67.22	5472.327049781081
48	122.0	-66.6	5471.438357151871
49	122.0	-67.62	5465.152960305419
50	122.0	-68.46	5483.44599924923
51	122.0	-68.04	5499.249295031986
52	122.0	-67.02	5482.692948717382
53	122.0	-66.6	5441.354703466473
54	122.0	-66.62	5419.116804530167
55	122.0	-66.0	5417.838022425301
56	122.0	-65.0	5422.037329796093
57	122.0	-64.38	5416.047072957149
58	122.0	-63.36	5408.845855062016
59	122.0	-62.34	5395.654380327939
60	122.0	-62.96	5374.790212964655
61	122.0	-62.96	5384.9797771743915
62	122.0	-62.94	5381.116302440316
63	122.0	-62.76	5366.632481391634
64	122.0	-62.98	5365.730224552692
65	122.0	-62.38	5378.894570867295
66	122.0	-61.98	5388.666917181899
67	122.0	-61.16	5391.628135077031
68	121.86	-60.38	5373.324135077031
69	121.86	-59.74	5383.110045601372
70	121.86	-58.66	5390.714917181899
71	121.66	-57.8	5383.734045601372
72	121.66	-57.96	5378.201699286768
73	121.66	-57.98	5373.100135077032
74	121.66	-57.96	5365.939609811109
75	120.72	-56.38	5317.409006657561
76	120.72	-56.18	5342.580995069525
77	120.72	-55.74	5346.807430859789
78	119.22	-53.6	5283.491442447825
79	119.22	-53.18	5285.6589171819005
80	119.22	-53.18	5294.1389171819
81	119.22	-52.76	5285.577531923485
82	119.22	-51.94	5263.003800350465
83	119.22	-51.94	5283.881531923485
84	117.9	-49.54	5222.751454035861
85	117.9	-49.56	5204.041197196916
86	117.9	-49.16	5184.954415092048
87	117.9	-48.54	5166.162772994688
88	117.9	-49.36	5184.442247728763
89	117.9	-49.36	5194.658940357971
90	117.9	-48.14	5181.87111930929
91	117.9	-49.38	5194.672504567707
92	117.9	-49.84	5168.652516155742
93	117.9	-49.8	5149.928695107063
94	117.9	-48.78	5128.606617219438
95	117.9	-48.82	5135.41774563891
96	117.9	-49.64	5146.899656163249
97	117.9	-48.82	5153.225745638909
98	117.9	-48.6	5146.024527743777
99	117.9	-47.18	5139.980014065889
100	117.9	-45.74	5123.369410912341
101	117.88	-45.08	5115.436897234453
102	117.88	-45.08	5140.931154073396
103	117.88	-44.88	5177.530796170756
104	117.88	-44.46	5189.161913002192
105	117.88	-44.26	5161.123656163248
106	117.88	-44.26	5165.014259316796
107	117.88	-44.02	5161.191477211927
