TS	X	Y
0	16	8
1	16.0	1.5999999999999996
2	16.0	0.31999999999999984
3	16.0	0.06399999999999996
4	16.0	0.012799999999999988
5	16.0	0.002559999999999996
6	16.0	0.0005119999999999991
7	16.0	0.0001023999999999998
8	16.0	2.0479999999999956e-05
9	16.0	4.09599999999999e-06
10	16.0	8.191999999999978e-07
11	16.0	1.6383999999999951e-07
12	16.0	3.2767999999999893e-08
13	16.0	6.553599999999977e-09
14	16.0	1.310719999999995e-09
15	16.0	2.6214399999999893e-10
16	16.0	5.242879999999977e-11
17	16.0	1.0485759999999952e-11
18	16.0	2.09715199999999e-12
19	16.0	4.194303999999979e-13
20	16.0	8.388607999999957e-14
21	16.0	1.677721599999991e-14
22	16.0	3.3554431999999812e-15
23	16.0	6.710886399999961e-16
24	16.0	1.342177279999992e-16
25	16.0	2.6843545599999835e-17
26	16.0	5.3687091199999655e-18
27	16.0	1.073741823999993e-18
28	16.0	2.1474836479999853e-19
29	16.0	4.2949672959999697e-20
30	16.0	8.589934591999933e-21
31	16.0	1.7179869183999862e-21
32	16.0	3.4359738367999715e-22
33	16.0	6.871947673599938e-23
34	16.0	1.374389534719988e-23
35	16.0	2.7487790694399758e-24
36	16.0	5.49755813887995e-25
37	16.0	1.0995116277759904e-25
38	16.0	2.1990232555519804e-26
39	16.0	4.3980465111039595e-27
40	16.0	8.796093022207922e-28
41	16.0	1.759218604441584e-28
42	16.0	3.5184372088831676e-29
43	16.0	7.036874417766333e-30
44	16.0	1.4073748835532663e-30
45	16.0	2.814749767106532e-31
46	16.0	5.629499534213062e-32
47	16.0	1.1258999068426122e-32
48	16.0	2.251799813685224e-33
49	16.0	4.5035996273704495e-34
50	16.0	9.007199254740897e-35
51	16.0	1.801439850948179e-35
52	16.0	3.602879701896357e-36
53	16.0	7.205759403792712e-37
54	16.0	1.441151880758542e-37
55	16.0	2.882303761517082e-38
56	16.0	5.764607523034163e-39
57	16.0	1.1529215046068322e-39
58	16.0	2.305843009213664e-40
59	16.0	4.611686018427327e-41
60	16.0	9.223372036854652e-42
61	16.0	1.84467440737093e-42
62	16.0	3.6893488147418595e-43
63	16.0	7.378697629483718e-44
64	16.0	1.4757395258967432e-44
65	16.0	2.951479051793486e-45
66	16.0	5.90295810358697e-46
67	16.0	1.1805916207173937e-46
68	16.0	2.361183241434787e-47
69	16.0	4.722366482869573e-48
70	16.0	9.444732965739143e-49
71	16.0	1.8889465931478283e-49
72	16.0	3.7778931862956557e-50
73	16.0	7.555786372591305e-51
74	16.0	1.5111572745182606e-51
75	16.0	3.0223145490365205e-52
76	16.0	6.04462909807304e-53
77	16.0	1.2089258196146078e-53
78	16.0	2.417851639229215e-54
79	16.0	4.835703278458429e-55
80	16.0	9.671406556916856e-56
81	16.0	1.9342813113833706e-56
82	16.0	3.86856262276674e-57
83	16.0	7.737125245533478e-58
84	16.0	1.5474250491066953e-58
85	16.0	3.09485009821339e-59
86	16.0	6.189700196426779e-60
87	16.0	1.2379400392853556e-60
88	16.0	2.4758800785707106e-61
89	16.0	4.951760157141418e-62
90	16.0	9.90352031428284e-63
91	16.0	1.9807040628565675e-63
92	16.0	3.961408125713134e-64
93	16.0	7.922816251426266e-65
94	16.0	1.584563250285253e-65
95	16.0	3.169126500570505e-66
96	16.0	6.338253001141008e-67
97	16.0	1.2676506002282013e-67
98	16.0	2.535301200456402e-68
99	16.0	5.070602400912805e-69
100	16.0	1.0141204801825609e-69
101	16.0	2.0282409603651215e-70
102	16.0	4.056481920730242e-71
103	16.0	8.112963841460483e-72
104	16.0	1.6225927682920963e-72
105	16.0	3.245185536584192e-73
106	16.0	6.490371073168382e-74
107	16.0	1.298074214633676e-74
108	16.0	2.596148429267353e-75
109	16.0	5.192296858534705e-76
110	16.0	1.0384593717069407e-76
111	16.0	2.07691874341388e-77
112	16.0	4.153837486827759e-78
113	16.0	8.307674973655515e-79
114	16.0	1.6615349947311027e-79
115	16.0	3.3230699894622045e-80
116	16.0	6.646139978924407e-81
117	16.0	1.329227995784881e-81
118	16.0	2.6584559915697615e-82
119	16.0	5.316911983139522e-83
120	16.0	1.0633823966279041e-83
121	16.0	2.126764793255809e-84
122	16.0	4.2535295865116173e-85
123	16.0	8.507059173023232e-86
124	16.0	1.701411834604646e-86
125	16.0	3.4028236692092914e-87
126	16.0	6.805647338418577e-88
127	16.0	1.361129467683715e-88
128	16.0	2.7222589353674297e-89
129	16.0	5.444517870734858e-90
130	16.0	1.088903574146972e-90
131	16.0	2.1778071482939435e-91
132	16.0	4.355614296587886e-92
133	16.0	8.71122859317577e-93
134	16.0	1.7422457186351535e-93
135	16.0	3.484491437270306e-94
136	16.0	6.968982874540615e-95
137	16.0	1.3937965749081227e-95
138	16.0	2.787593149816245e-96
139	16.0	5.575186299632492e-97
140	16.0	1.1150372599264981e-97
141	16.0	2.2300745198529958e-98
142	16.0	4.460149039705991e-99
143	16.0	8.92029807941198e-100
144	16.0	1.7840596158823955e-100
145	16.0	3.56811923176479e-101
146	16.0	7.136238463529579e-102
147	16.0	1.4272476927059154e-102
148	16.0	2.8544953854118304e-103
149	16.0	5.70899077082366e-104
150	16.0	1.1417981541647317e-104
151	16.0	2.2835963083294617e-105
152	16.0	4.567192616658923e-106
153	16.0	9.134385233317843e-107
154	16.0	1.8268770466635684e-107
155	16.0	3.653754093327136e-108
156	16.0	7.307508186654271e-109
157	16.0	1.461501637330853e-109
158	16.0	2.9230032746617056e-110
159	16.0	5.84600654932341e-111
160	16.0	1.1692013098646817e-111
161	16.0	2.338402619729363e-112
162	16.0	4.676805239458725e-113
163	16.0	9.353610478917449e-114
164	16.0	1.8707220957834893e-114
165	16.0	3.7414441915669776e-115
166	16.0	7.482888383133954e-116
167	16.0	1.4965776766267905e-116
168	16.0	2.9931553532535805e-117
169	16.0	5.986310706507159e-118
170	16.0	1.1972621413014316e-118
171	16.0	2.3945242826028627e-119
172	16.0	4.789048565205724e-120
173	16.0	9.578097130411446e-121
174	16.0	1.9156194260822888e-121
175	16.0	3.831238852164577e-122
176	16.0	7.662477704329153e-123
177	16.0	1.5324955408658303e-123
178	16.0	3.06499108173166e-124
179	16.0	6.129982163463318e-125
180	16.0	1.2259964326926641e-125
181	16.0	2.4519928653853278e-126
182	16.0	4.903985730770654e-127
183	16.0	9.807971461541307e-128
184	16.0	1.961594292308261e-128
185	16.0	3.923188584616521e-129
186	16.0	7.846377169233041e-130
187	16.0	1.569275433846608e-130
188	16.0	3.138550867693215e-131
189	16.0	6.277101735386428e-132
190	16.0	1.2554203470772853e-132
191	16.0	2.5108406941545703e-133
192	16.0	5.02168138830914e-134
193	16.0	1.0043362776618278e-134
194	16.0	2.008672555323655e-135
195	16.0	4.0173451106473096e-136
196	16.0	8.034690221294618e-137
197	16.0	1.6069380442589232e-137
198	16.0	3.2138760885178454e-138
199	16.0	6.4277521770356895e-139
200	16.0	1.2855504354071376e-139
201	16.0	2.5711008708142748e-140
202	16.0	5.142201741628548e-141
203	16.0	1.0284403483257094e-141
204	16.0	2.0568806966514172e-142
205	16.0	4.113761393302834e-143
206	16.0	8.227522786605666e-144
207	16.0	1.6455045573211328e-144
208	16.0	3.291009114642265e-145
209	16.0	6.582018229284529e-146
210	16.0	1.3164036458569055e-146
211	16.0	2.632807291713812e-147
212	16.0	5.265614583427623e-148
213	16.0	1.0531229166855244e-148
214	16.0	2.1062458333710485e-149
215	16.0	4.212491666742096e-150
216	16.0	8.42498333348419e-151
217	16.0	1.6849966666968375e-151
218	16.0	3.369993333393674e-152
219	16.0	6.739986666787346e-153
220	16.0	1.347997333357469e-153
221	16.0	2.6959946667149372e-154
222	16.0	5.391989333429873e-155
223	16.0	1.078397866685975e-155
224	16.0	2.1567957333719495e-156
225	16.0	4.3135914667438984e-157
226	16.0	8.627182933487795e-158
227	16.0	1.7254365866975586e-158
228	16.0	3.450873173395116e-159
229	16.0	6.901746346790231e-160
230	16.0	1.3803492693580459e-160
231	16.0	2.7606985387160912e-161
232	16.0	5.521397077432182e-162
233	16.0	1.1042794154864361e-162
234	16	0
235	16	0
236	16	0
237	16	0
238	16	0
239	16	0
240	16	0
241	16	0
242	16	0
243	16	0
244	16	0
245	16	0
246	16	0
247	16	0
248	16	0
249	16	0
