TS	X	Y
0	12	8
1	12.0	4.8
2	12.0	4.16
3	12.0	4.032
4	12.0	4.0064
5	12.0	4.00128
6	12.0	4.000256
7	12.0	4.0000512
8	12.0	4.00001024
9	12.0	4.000002048
10	12.0	4.0000004096
11	12.0	4.00000008192
12	12.0	4.000000016384
13	12.0	4.0000000032768
14	12.0	4.00000000065536
15	12.0	4.000000000131072
16	12.0	4.000000000026215
17	12.0	4.000000000005243
18	12.0	4.000000000001049
19	12.0	4.00000000000021
20	12.0	4.000000000000042
21	12.0	4.000000000000008
22	12.0	4.000000000000002
23	12.0	4.0
24	8.8	4.0
25	8.16	4.0
26	8.032	4.0
27	8.0064	4.0
28	8.00128	4.0
29	8.000256	4.0
30	8.0000512	4.0
31	8.00001024	4.0
32	8.000002048	4.0
33	8.0000004096	4.0
34	8.00000008192	4.0
35	8.000000016384	4.0
36	8.0000000032768	4.0
37	8.00000000065536	4.0
38	8.000000000131072	4.0
39	8.000000000026214	4.0
40	8.000000000005242	4.0
41	8.000000000001048	4.0
42	8.00000000000021	4.0
43	8.000000000000043	4.0
44	8.000000000000009	4.0
45	8.000000000000002	4.0
46	8.0	4.0
47	8.0	0.7999999999999998
48	8.0	0.15999999999999992
49	8.0	0.03199999999999998
50	8.0	0.006399999999999994
51	8.0	0.001279999999999998
52	8.0	0.00025599999999999955
53	8.0	5.11999999999999e-05
54	8.0	1.0239999999999978e-05
55	8.0	2.047999999999995e-06
56	8.0	4.095999999999989e-07
57	8.0	8.191999999999976e-08
58	8.0	1.6383999999999947e-08
59	8.0	3.2767999999999885e-09
60	8.0	6.553599999999975e-10
61	8.0	1.3107199999999947e-10
62	8.0	2.6214399999999886e-11
63	8.0	5.242879999999976e-12
64	8.0	1.048575999999995e-12
65	8.0	2.0971519999999896e-13
66	8.0	4.194303999999978e-14
67	8.0	8.388607999999955e-15
68	8.0	1.6777215999999906e-15
69	8.0	3.3554431999999806e-16
70	8.0	6.71088639999996e-17
71	8.0	1.3421772799999917e-17
72	8.0	2.6843545599999828e-18
73	8.0	5.368709119999965e-19
74	8.0	1.0737418239999926e-19
75	8.0	2.1474836479999848e-20
76	8.0	4.2949672959999665e-21
77	8.0	8.589934591999931e-22
78	8.0	1.7179869183999858e-22
79	8.0	3.435973836799969e-23
80	8.0	6.87194767359994e-24
81	8.0	1.3743895347199879e-24
82	8.0	2.748779069439975e-25
83	8.0	5.497558138879952e-26
84	8.0	1.0995116277759902e-26
85	8.0	2.1990232555519798e-27
86	8.0	4.398046511103961e-28
87	8.0	8.79609302220792e-29
88	8.0	1.7592186044415838e-29
89	8.0	3.5184372088831666e-30
90	8.0	7.036874417766331e-31
91	8.0	1.407374883553266e-31
92	8.0	2.814749767106531e-32
93	8.0	5.629499534213061e-33
94	8.0	1.125899906842612e-33
95	8.0	2.2517998136852248e-34
96	8.0	4.5035996273704485e-35
97	8.0	9.007199254740895e-36
98	8.0	1.8014398509481784e-36
99	8.0	3.602879701896356e-37
100	8.0	7.20575940379271e-38
