EpNum	EpSteps	Reward	ener	dist
992	16	79	832.0	0.0
993	7	67	364.0	0.0
994	7	77	364.0	0.0
995	7	88	364.0	0.0
996	7	88	364.0	0.0
997	16	81	832.0	0.0
998	7	68	364.0	0.0
999	15	70	780.0	0.0
1000	7	78	364.0	0.0
1001	15	82	780.0	0.0
1002	7	78	364.0	0.0
1003	15	71	780.0	0.0
1004	7	77	364.0	0.0
1005	8	77	416.0	0.0
1006	15	70	780.0	0.0
1007	16	79	832.0	0.0
1008	16	69	832.0	0.0
1009	16	70	832.0	0.0
1010	7	76	364.0	0.0
1011	12	72	624.0	0.0
1012	7	77	364.0	0.0
1013	10	75	520.0	0.0
1014	7	88	364.0	0.0
1015	7	88	364.0	0.0
1016	7	89	364.0	0.0
1017	16	80	832.0	0.0
1018	7	76	364.0	0.0
1019	16	79	832.0	0.0
1020	7	77	364.0	0.0
1021	8	78	416.0	0.0
1022	7	78	364.0	0.0
1023	7	88	364.0	0.0
1024	7	77	364.0	0.0
1025	7	77	364.0	0.0
1026	7	78	364.0	0.0
1027	8	78	416.0	0.0
1028	15	70	780.0	0.0
1029	8	76	416.0	0.0
1030	14	70	728.0	0.0
1031	7	77	364.0	0.0
1032	13	73	676.0	0.0
1033	7	87	364.0	0.0
1034	8	87	416.0	0.0
1035	20	77	1040.0	0.0
1036	7	90	364.0	0.0
1037	7	78	364.0	0.0
1038	15	70	780.0	0.0
1039	7	66	364.0	0.0
1040	7	78	364.0	0.0
1041	7	88	364.0	0.0
1042	7	77	364.0	0.0
1043	14	72	728.0	0.0
1044	16	80	832.0	0.0
1045	8	68	416.0	0.0
1046	15	80	780.0	0.0
1047	8	77	416.0	0.0
1048	7	78	364.0	0.0
1049	7	76	364.0	0.0
1050	7	66	364.0	0.0
1051	7	77	364.0	0.0
1052	7	87	364.0	0.0
1053	13	82	676.0	0.0
1054	7	78	364.0	0.0
1055	7	77	364.0	0.0
1056	7	87	364.0	0.0
1057	7	87	364.0	0.0
1058	7	77	364.0	0.0
1059	7	77	364.0	0.0
1060	12	74	624.0	0.0
1061	8	77	416.0	0.0
1062	7	88	364.0	0.0
1063	13	83	676.0	0.0
1064	16	82	832.0	0.0
1065	11	64	572.0	0.0
1066	15	72	780.0	0.0
1067	12	72	624.0	0.0
1068	7	78	364.0	0.0
1069	8	77	416.0	0.0
1070	15	70	780.0	0.0
1071	8	77	416.0	0.0
1072	8	78	416.0	0.0
1073	16	81	832.0	0.0
1074	12	52	624.0	0.0
1075	15	61	780.0	0.0
1076	8	66	416.0	0.0
1077	16	58	832.0	0.0
1078	7	67	364.0	0.0
1079	7	87	364.0	0.0
1080	7	86	364.0	0.0
1081	8	87	416.0	0.0
1082	11	84	572.0	0.0
1083	16	80	832.0	0.0
1084	7	77	364.0	0.0
1085	7	78	364.0	0.0
1086	16	79	832.0	0.0
1087	16	69	832.0	0.0
1088	7	77	364.0	0.0
1089	7	89	364.0	0.0
1090	8	88	416.0	0.0
1091	11	84	572.0	0.0
1092	15	81	780.0	0.0
1093	16	79	832.0	0.0
1094	7	69	364.0	0.0
1095	14	82	728.0	0.0
1096	7	87	364.0	0.0
1097	7	77	364.0	0.0
1098	14	61	728.0	0.0
1099	8	87	416.0	0.0
1100	16	79	832.0	0.0
1101	12	63	624.0	0.0
1102	11	75	572.0	0.0
1103	7	87	364.0	0.0
1104	16	79	832.0	0.0
1105	16	60	832.0	0.0
1106	15	60	780.0	0.0
1107	8	67	416.0	0.0
1108	7	78	364.0	0.0
1109	15	70	780.0	0.0
1110	7	77	364.0	0.0
1111	7	77	364.0	0.0
1112	7	77	364.0	0.0
1113	7	77	364.0	0.0
1114	7	87	364.0	0.0
1115	7	88	364.0	0.0
1116	15	81	780.0	0.0
1117	7	78	364.0	0.0
1118	8	78	416.0	0.0
1119	7	77	364.0	0.0
1120	7	78	364.0	0.0
1121	7	78	364.0	0.0
1122	7	78	364.0	0.0
1123	15	81	780.0	0.0
1124	7	76	364.0	0.0
1125	7	67	364.0	0.0
1126	15	59	780.0	0.0
1127	7	87	364.0	0.0
1128	16	79	832.0	0.0
1129	7	67	364.0	0.0
1130	7	67	364.0	0.0
1131	7	77	364.0	0.0
1132	7	68	364.0	0.0
1133	7	77	364.0	0.0
1134	15	70	780.0	0.0
1135	7	79	364.0	0.0
1136	7	78	364.0	0.0
1137	15	82	780.0	0.0
1138	7	77	364.0	0.0
1139	7	78	364.0	0.0
1140	7	77	364.0	0.0
1141	7	66	364.0	0.0
1142	8	76	416.0	0.0
1143	7	86	364.0	0.0
1144	7	77	364.0	0.0
1145	7	77	364.0	0.0
1146	14	80	728.0	0.0
1147	8	86	416.0	0.0
1148	16	70	832.0	0.0
1149	7	78	364.0	0.0
1150	7	88	364.0	0.0
1151	8	87	416.0	0.0
1152	8	87	416.0	0.0
1153	15	82	780.0	0.0
1154	7	86	364.0	0.0
1155	7	87	364.0	0.0
1156	8	87	416.0	0.0
1157	16	80	832.0	0.0
1158	7	67	364.0	0.0
1159	7	67	364.0	0.0
1160	7	78	364.0	0.0
1161	15	71	780.0	0.0
1162	7	77	364.0	0.0
1163	7	68	364.0	0.0
1164	7	67	364.0	0.0
1165	16	70	832.0	0.0
1166	7	67	364.0	0.0
1167	7	78	364.0	0.0
1168	13	84	676.0	0.0
1169	15	71	780.0	0.0
1170	7	78	364.0	0.0
1171	7	88	364.0	0.0
1172	16	80	832.0	0.0
1173	7	67	364.0	0.0
1174	7	77	364.0	0.0
1175	7	76	364.0	0.0
1176	7	87	364.0	0.0
1177	16	69	832.0	0.0
1178	7	77	364.0	0.0
1179	7	88	364.0	0.0
1180	16	79	832.0	0.0
1181	7	78	364.0	0.0
1182	7	87	364.0	0.0
1183	7	88	364.0	0.0
1184	7	88	364.0	0.0
1185	16	80	832.0	0.0
1186	7	79	364.0	0.0
1187	16	80	832.0	0.0
1188	7	46	364.0	0.0
1189	7	78	364.0	0.0
1190	15	71	780.0	0.0
1191	16	79	832.0	0.0
1192	7	77	364.0	0.0
1193	7	67	364.0	0.0
1194	7	67	364.0	0.0
1195	8	77	416.0	0.0
1196	15	81	780.0	0.0
1197	7	87	364.0	0.0
1198	7	87	364.0	0.0
1199	15	80	780.0	0.0
1200	7	78	364.0	0.0
1201	14	81	728.0	0.0
1202	16	69	832.0	0.0
1203	15	71	780.0	0.0
1204	7	77	364.0	0.0
1205	12	73	624.0	0.0
1206	8	88	416.0	0.0
1207	15	80	780.0	0.0
1208	7	67	364.0	0.0
1209	14	71	728.0	0.0
1210	7	88	364.0	0.0
1211	7	87	364.0	0.0
1212	7	67	364.0	0.0
1213	15	79	780.0	0.0
1214	7	88	364.0	0.0
1215	18	78	936.0	0.0
1216	7	88	364.0	0.0
1217	19	77	988.0	0.0
1218	21	74	1092.0	0.0
1219	7	77	364.0	0.0
1220	12	73	624.0	0.0
1221	15	71	780.0	0.0
1222	7	77	364.0	0.0
1223	7	87	364.0	0.0
1224	15	80	780.0	0.0
1225	16	79	832.0	0.0
1226	15	71	780.0	0.0
1227	7	88	364.0	0.0
1228	7	89	364.0	0.0
1229	8	87	416.0	0.0
1230	10	86	520.0	0.0
1231	7	88	364.0	0.0
1232	7	87	364.0	0.0
1233	7	78	364.0	0.0
1234	16	69	832.0	0.0
1235	17	59	884.0	0.0
1236	7	77	364.0	0.0
1237	7	87	364.0	0.0
1238	16	80	832.0	0.0
1239	7	67	364.0	0.0
1240	8	66	416.0	0.0
1241	8	86	416.0	0.0
1242	7	88	364.0	0.0
1243	7	88	364.0	0.0
1244	7	88	364.0	0.0
1245	15	80	780.0	0.0
1246	15	81	780.0	0.0
1247	7	88	364.0	0.0
1248	7	87	364.0	0.0
1249	8	87	416.0	0.0
1250	16	79	832.0	0.0
1251	15	70	780.0	0.0
1252	16	79	832.0	0.0
1253	15	72	780.0	0.0
1254	8	87	416.0	0.0
1255	16	80	832.0	0.0
1256	15	69	780.0	0.0
1257	16	79	832.0	0.0
1258	11	74	572.0	0.0
1259	15	80	780.0	0.0
1260	15	81	780.0	0.0
1261	16	80	832.0	0.0
1262	7	78	364.0	0.0
1263	8	88	416.0	0.0
1264	16	79	832.0	0.0
1265	7	76	364.0	0.0
1266	16	78	832.0	0.0
1267	7	76	364.0	0.0
1268	7	67	364.0	0.0
1269	7	67	364.0	0.0
1270	8	76	416.0	0.0
1271	11	74	572.0	0.0
1272	16	70	832.0	0.0
1273	14	72	728.0	0.0
1274	7	87	364.0	0.0
1275	15	69	780.0	0.0
1276	8	88	416.0	0.0
1277	7	88	364.0	0.0
1278	7	88	364.0	0.0
1279	16	70	832.0	0.0
1280	7	78	364.0	0.0
1281	8	88	416.0	0.0
1282	15	80	780.0	0.0
1283	8	88	416.0	0.0
1284	8	88	416.0	0.0
1285	21	76	1092.0	0.0
1286	12	74	624.0	0.0
1287	15	82	780.0	0.0
1288	7	76	364.0	0.0
1289	16	69	832.0	0.0
1290	7	67	364.0	0.0
1291	7	78	364.0	0.0
1292	7	69	364.0	0.0
1293	7	68	364.0	0.0
1294	7	77	364.0	0.0
1295	7	88	364.0	0.0
1296	7	88	364.0	0.0
1297	7	88	364.0	0.0
1298	8	87	416.0	0.0
1299	8	87	416.0	0.0
1300	24	71	1248.0	0.0
1301	16	79	832.0	0.0
1302	13	74	676.0	0.0
1303	7	77	364.0	0.0
1304	7	77	364.0	0.0
1305	17	68	884.0	0.0
1306	16	79	832.0	0.0
1307	7	78	364.0	0.0
1308	7	88	364.0	0.0
1309	21	74	1092.0	0.0
1310	7	87	364.0	0.0
1311	14	81	728.0	0.0
1312	7	78	364.0	0.0
1313	7	89	364.0	0.0
1314	7	87	364.0	0.0
1315	18	78	936.0	0.0
1316	7	88	364.0	0.0
1317	7	88	364.0	0.0
1318	11	74	572.0	0.0
1319	14	72	728.0	0.0
1320	15	71	780.0	0.0
1321	7	78	364.0	0.0
1322	7	78	364.0	0.0
1323	7	78	364.0	0.0
1324	7	77	364.0	0.0
1325	7	86	364.0	0.0
1326	8	76	416.0	0.0
1327	8	87	416.0	0.0
1328	16	78	832.0	0.0
1329	16	70	832.0	0.0
1330	7	76	364.0	0.0
1331	16	79	832.0	0.0
1332	16	70	832.0	0.0
1333	7	67	364.0	0.0
1334	15	71	780.0	0.0
1335	8	76	416.0	0.0
1336	8	77	416.0	0.0
1337	12	74	624.0	0.0
1338	7	78	364.0	0.0
1339	14	83	728.0	0.0
1340	7	88	364.0	0.0
1341	15	70	780.0	0.0
1342	7	78	364.0	0.0
1343	13	73	676.0	0.0
1344	8	88	416.0	0.0
1345	16	80	832.0	0.0
1346	7	76	364.0	0.0
1347	8	77	416.0	0.0
1348	16	70	832.0	0.0
1349	22	52	1144.0	0.0
1350	7	78	364.0	0.0
1351	15	81	780.0	0.0
1352	15	80	780.0	0.0
1353	15	80	780.0	0.0
1354	7	77	364.0	0.0
1355	7	77	364.0	0.0
1356	8	87	416.0	0.0
1357	16	79	832.0	0.0
1358	7	56	364.0	0.0
1359	7	67	364.0	0.0
1360	7	67	364.0	0.0
1361	7	77	364.0	0.0
1362	7	87	364.0	0.0
1363	7	87	364.0	0.0
1364	8	78	416.0	0.0
1365	8	78	416.0	0.0
1366	8	88	416.0	0.0
1367	21	74	1092.0	0.0
1368	8	88	416.0	0.0
1369	16	80	832.0	0.0
1370	7	66	364.0	0.0
1371	7	76	364.0	0.0
1372	14	71	728.0	0.0
1373	7	67	364.0	0.0
1374	7	89	364.0	0.0
1375	16	81	832.0	0.0
1376	7	78	364.0	0.0
1377	7	78	364.0	0.0
1378	15	80	780.0	0.0
1379	16	69	832.0	0.0
1380	7	79	364.0	0.0
1381	7	78	364.0	0.0
1382	8	77	416.0	0.0
1383	7	77	364.0	0.0
1384	7	78	364.0	0.0
1385	7	78	364.0	0.0
1386	7	78	364.0	0.0
1387	7	79	364.0	0.0
1388	7	77	364.0	0.0
1389	15	80	780.0	0.0
1390	7	77	364.0	0.0
1391	7	78	364.0	0.0
1392	15	70	780.0	0.0
1393	15	80	780.0	0.0
1394	7	78	364.0	0.0
1395	7	78	364.0	0.0
1396	7	88	364.0	0.0
1397	16	80	832.0	0.0
1398	7	78	364.0	0.0
1399	7	77	364.0	0.0
1400	16	69	832.0	0.0
1401	12	72	624.0	0.0
1402	14	81	728.0	0.0
1403	7	86	364.0	0.0
1404	8	77	416.0	0.0
1405	15	71	780.0	0.0
1406	7	77	364.0	0.0
1407	15	81	780.0	0.0
1408	16	68	832.0	0.0
1409	7	66	364.0	0.0
1410	8	76	416.0	0.0
1411	8	77	416.0	0.0
1412	15	81	780.0	0.0
1413	7	67	364.0	0.0
1414	7	66	364.0	0.0
1415	8	86	416.0	0.0
1416	16	79	832.0	0.0
1417	14	60	728.0	0.0
1418	16	68	832.0	0.0
1419	7	77	364.0	0.0
1420	7	87	364.0	0.0
1421	16	80	832.0	0.0
1422	15	60	780.0	0.0
1423	7	87	364.0	0.0
1424	8	87	416.0	0.0
1425	15	81	780.0	0.0
1426	14	82	728.0	0.0
1427	8	86	416.0	0.0
1428	12	83	624.0	0.0
1429	7	88	364.0	0.0
1430	16	82	832.0	0.0
1431	15	69	780.0	0.0
1432	16	79	832.0	0.0
1433	7	78	364.0	0.0
1434	7	77	364.0	0.0
1435	7	77	364.0	0.0
1436	7	77	364.0	0.0
1437	7	77	364.0	0.0
1438	15	70	780.0	0.0
1439	7	87	364.0	0.0
1440	7	87	364.0	0.0
1441	7	88	364.0	0.0
1442	16	80	832.0	0.0
1443	7	76	364.0	0.0
1444	7	78	364.0	0.0
1445	14	71	728.0	0.0
1446	7	77	364.0	0.0
1447	7	77	364.0	0.0
1448	7	88	364.0	0.0
1449	8	77	416.0	0.0
1450	16	70	832.0	0.0
1451	7	67	364.0	0.0
1452	14	61	728.0	0.0
1453	7	77	364.0	0.0
1454	7	78	364.0	0.0
1455	15	70	780.0	0.0
1456	7	77	364.0	0.0
1457	11	84	572.0	0.0
1458	7	88	364.0	0.0
1459	15	80	780.0	0.0
1460	7	77	364.0	0.0
1461	7	77	364.0	0.0
1462	8	76	416.0	0.0
1463	8	77	416.0	0.0
1464	7	78	364.0	0.0
1465	7	89	364.0	0.0
1466	17	78	884.0	0.0
1467	7	89	364.0	0.0
1468	7	89	364.0	0.0
1469	7	88	364.0	0.0
1470	7	88	364.0	0.0
1471	8	87	416.0	0.0
1472	8	88	416.0	0.0
1473	7	89	364.0	0.0
1474	17	80	884.0	0.0
1475	7	77	364.0	0.0
1476	7	77	364.0	0.0
1477	7	79	364.0	0.0
1478	16	81	832.0	0.0
1479	7	67	364.0	0.0
1480	7	77	364.0	0.0
1481	7	77	364.0	0.0
1482	16	69	832.0	0.0
1483	7	67	364.0	0.0
1484	8	86	416.0	0.0
1485	16	81	832.0	0.0
1486	7	77	364.0	0.0
1487	7	88	364.0	0.0
1488	16	80	832.0	0.0
1489	7	77	364.0	0.0
1490	7	77	364.0	0.0
1491	7	78	364.0	0.0
1492	7	88	364.0	0.0
1493	16	81	832.0	0.0
1494	7	77	364.0	0.0
1495	7	67	364.0	0.0
1496	7	68	364.0	0.0
1497	7	68	364.0	0.0
1498	7	89	364.0	0.0
1499	11	85	572.0	0.0
1500	7	78	364.0	0.0
1501	7	77	364.0	0.0
1502	7	87	364.0	0.0
1503	15	80	780.0	0.0
1504	8	77	416.0	0.0
1505	15	82	780.0	0.0
1506	7	67	364.0	0.0
1507	16	69	832.0	0.0
1508	7	68	364.0	0.0
1509	15	71	780.0	0.0
1510	15	70	780.0	0.0
1511	7	89	364.0	0.0
1512	16	80	832.0	0.0
1513	16	69	832.0	0.0
1514	16	68	832.0	0.0
1515	7	78	364.0	0.0
1516	8	87	416.0	0.0
1517	15	81	780.0	0.0
1518	23	61	1196.0	0.0
1519	16	79	832.0	0.0
1520	7	77	364.0	0.0
1521	15	81	780.0	0.0
1522	7	79	364.0	0.0
1523	14	72	728.0	0.0
1524	7	88	364.0	0.0
1525	8	88	416.0	0.0
1526	14	81	728.0	0.0
1527	7	87	364.0	0.0
1528	7	87	364.0	0.0
1529	7	77	364.0	0.0
1530	7	78	364.0	0.0
1531	17	79	884.0	0.0
1532	7	79	364.0	0.0
1533	8	77	416.0	0.0
1534	16	70	832.0	0.0
1535	7	68	364.0	0.0
1536	7	89	364.0	0.0
1537	7	89	364.0	0.0
1538	15	70	780.0	0.0
1539	12	72	624.0	0.0
1540	15	71	780.0	0.0
1541	7	78	364.0	0.0
1542	7	76	364.0	0.0
1543	7	87	364.0	0.0
1544	7	87	364.0	0.0
1545	16	79	832.0	0.0
1546	7	77	364.0	0.0
1547	7	78	364.0	0.0
1548	16	70	832.0	0.0
1549	7	77	364.0	0.0
1550	7	87	364.0	0.0
1551	7	78	364.0	0.0
1552	7	78	364.0	0.0
1553	16	80	832.0	0.0
1554	16	70	832.0	0.0
1555	8	67	416.0	0.0
1556	8	87	416.0	0.0
1557	8	88	416.0	0.0
1558	16	80	832.0	0.0
1559	8	79	416.0	0.0
1560	7	78	364.0	0.0
1561	7	78	364.0	0.0
1562	7	88	364.0	0.0
1563	7	87	364.0	0.0
1564	15	81	780.0	0.0
1565	7	87	364.0	0.0
1566	8	87	416.0	0.0
1567	16	71	832.0	0.0
1568	8	77	416.0	0.0
1569	15	69	780.0	0.0
1570	14	71	728.0	0.0
1571	7	67	364.0	0.0
1572	15	69	780.0	0.0
1573	7	77	364.0	0.0
1574	7	68	364.0	0.0
1575	7	67	364.0	0.0
1576	12	73	624.0	0.0
1577	7	68	364.0	0.0
1578	15	71	780.0	0.0
1579	7	87	364.0	0.0
1580	8	76	416.0	0.0
1581	8	77	416.0	0.0
1582	7	78	364.0	0.0
1583	8	78	416.0	0.0
1584	15	80	780.0	0.0
1585	13	82	676.0	0.0
1586	7	88	364.0	0.0
1587	16	79	832.0	0.0
1588	7	77	364.0	0.0
1589	7	78	364.0	0.0
1590	7	79	364.0	0.0
1591	7	78	364.0	0.0
1592	7	77	364.0	0.0
1593	7	77	364.0	0.0
1594	7	77	364.0	0.0
1595	12	73	624.0	0.0
1596	7	89	364.0	0.0
1597	16	79	832.0	0.0
1598	23	53	1196.0	0.0
1599	7	68	364.0	0.0
1600	16	70	832.0	0.0
1601	7	58	364.0	0.0
1602	7	68	364.0	0.0
1603	17	78	884.0	0.0
1604	7	77	364.0	0.0
1605	12	73	624.0	0.0
1606	15	80	780.0	0.0
1607	15	79	780.0	0.0
1608	7	78	364.0	0.0
1609	16	70	832.0	0.0
1610	7	68	364.0	0.0
1611	15	70	780.0	0.0
1612	7	79	364.0	0.0
1613	8	88	416.0	0.0
1614	16	79	832.0	0.0
1615	16	70	832.0	0.0
1616	7	56	364.0	0.0
1617	15	72	780.0	0.0
1618	15	71	780.0	0.0
1619	7	88	364.0	0.0
1620	16	69	832.0	0.0
1621	7	67	364.0	0.0
1622	7	88	364.0	0.0
1623	13	84	676.0	0.0
1624	7	88	364.0	0.0
1625	7	88	364.0	0.0
1626	11	84	572.0	0.0
1627	7	88	364.0	0.0
1628	7	89	364.0	0.0
1629	7	88	364.0	0.0
1630	15	80	780.0	0.0
1631	7	87	364.0	0.0
1632	7	76	364.0	0.0
1633	7	76	364.0	0.0
1634	7	87	364.0	0.0
1635	16	80	832.0	0.0
1636	7	77	364.0	0.0
1637	7	88	364.0	0.0
1638	8	87	416.0	0.0
1639	7	88	364.0	0.0
1640	7	77	364.0	0.0
1641	16	70	832.0	0.0
1642	15	60	780.0	0.0
1643	16	79	832.0	0.0
1644	15	71	780.0	0.0
1645	7	89	364.0	0.0
1646	7	78	364.0	0.0
1647	7	77	364.0	0.0
1648	7	87	364.0	0.0
1649	14	81	728.0	0.0
1650	7	86	364.0	0.0
1651	14	81	728.0	0.0
1652	16	80	832.0	0.0
1653	12	73	624.0	0.0
1654	7	78	364.0	0.0
1655	7	78	364.0	0.0
1656	7	78	364.0	0.0
1657	16	69	832.0	0.0
1658	7	78	364.0	0.0
1659	10	77	520.0	0.0
1660	15	81	780.0	0.0
1661	14	82	728.0	0.0
1662	7	77	364.0	0.0
1663	15	71	780.0	0.0
1664	7	88	364.0	0.0
1665	7	89	364.0	0.0
1666	16	80	832.0	0.0
1667	7	67	364.0	0.0
1668	7	66	364.0	0.0
1669	7	77	364.0	0.0
1670	7	77	364.0	0.0
1671	15	71	780.0	0.0
1672	8	86	416.0	0.0
1673	8	86	416.0	0.0
1674	16	79	832.0	0.0
1675	8	68	416.0	0.0
1676	16	69	832.0	0.0
1677	7	77	364.0	0.0
1678	8	88	416.0	0.0
1679	17	80	884.0	0.0
1680	7	87	364.0	0.0
1681	7	87	364.0	0.0
1682	15	81	780.0	0.0
1683	7	77	364.0	0.0
1684	7	67	364.0	0.0
1685	7	68	364.0	0.0
1686	7	77	364.0	0.0
1687	16	79	832.0	0.0
1688	16	69	832.0	0.0
1689	15	71	780.0	0.0
1690	8	88	416.0	0.0
1691	16	80	832.0	0.0
1692	7	77	364.0	0.0
1693	7	77	364.0	0.0
1694	7	77	364.0	0.0
1695	7	78	364.0	0.0
1696	7	78	364.0	0.0
1697	8	78	416.0	0.0
1698	12	74	624.0	0.0
1699	7	88	364.0	0.0
1700	8	87	416.0	0.0
1701	8	88	416.0	0.0
1702	7	78	364.0	0.0
1703	7	78	364.0	0.0
1704	15	72	780.0	0.0
1705	8	76	416.0	0.0
1706	14	71	728.0	0.0
1707	8	87	416.0	0.0
1708	8	87	416.0	0.0
1709	15	81	780.0	0.0
1710	7	88	364.0	0.0
1711	7	78	364.0	0.0
1712	15	70	780.0	0.0
1713	7	88	364.0	0.0
1714	7	87	364.0	0.0
1715	16	79	832.0	0.0
1716	14	60	728.0	0.0
1717	15	81	780.0	0.0
1718	16	79	832.0	0.0
1719	7	66	364.0	0.0
1720	7	77	364.0	0.0
1721	7	78	364.0	0.0
1722	7	78	364.0	0.0
1723	7	78	364.0	0.0
1724	7	76	364.0	0.0
1725	8	86	416.0	0.0
1726	8	88	416.0	0.0
1727	8	88	416.0	0.0
1728	7	76	364.0	0.0
1729	8	76	416.0	0.0
1730	8	78	416.0	0.0
1731	7	78	364.0	0.0
1732	7	78	364.0	0.0
1733	16	69	832.0	0.0
1734	8	67	416.0	0.0
1735	16	69	832.0	0.0
1736	15	60	780.0	0.0
1737	7	87	364.0	0.0
1738	7	87	364.0	0.0
1739	8	87	416.0	0.0
1740	15	71	780.0	0.0
1741	13	82	676.0	0.0
1742	7	78	364.0	0.0
1743	7	77	364.0	0.0
1744	8	77	416.0	0.0
1745	15	71	780.0	0.0
1746	7	79	364.0	0.0
1747	7	89	364.0	0.0
1748	7	88	364.0	0.0
1749	7	89	364.0	0.0
1750	16	81	832.0	0.0
1751	8	77	416.0	0.0
1752	15	70	780.0	0.0
1753	8	76	416.0	0.0
1754	16	80	832.0	0.0
1755	15	60	780.0	0.0
1756	8	78	416.0	0.0
1757	15	71	780.0	0.0
1758	7	76	364.0	0.0
1759	7	77	364.0	0.0
1760	15	70	780.0	0.0
1761	7	77	364.0	0.0
1762	7	78	364.0	0.0
1763	7	78	364.0	0.0
1764	7	87	364.0	0.0
1765	16	80	832.0	0.0
1766	7	76	364.0	0.0
1767	7	77	364.0	0.0
1768	8	77	416.0	0.0
1769	16	70	832.0	0.0
1770	7	67	364.0	0.0
1771	7	77	364.0	0.0
1772	7	77	364.0	0.0
1773	8	87	416.0	0.0
1774	14	81	728.0	0.0
1775	7	76	364.0	0.0
1776	7	77	364.0	0.0
1777	7	88	364.0	0.0
1778	15	81	780.0	0.0
1779	16	80	832.0	0.0
1780	8	78	416.0	0.0
1781	7	88	364.0	0.0
1782	7	88	364.0	0.0
1783	7	78	364.0	0.0
1784	7	76	364.0	0.0
1785	14	71	728.0	0.0
1786	14	82	728.0	0.0
1787	7	78	364.0	0.0
1788	7	77	364.0	0.0
1789	7	88	364.0	0.0
1790	15	82	780.0	0.0
1791	16	80	832.0	0.0
1792	7	78	364.0	0.0
1793	7	89	364.0	0.0
1794	7	88	364.0	0.0
1795	16	79	832.0	0.0
1796	7	67	364.0	0.0
1797	23	52	1196.0	0.0
1798	15	82	780.0	0.0
1799	7	78	364.0	0.0
1800	7	77	364.0	0.0
1801	7	88	364.0	0.0
1802	21	73	1092.0	0.0
1803	8	87	416.0	0.0
1804	7	88	364.0	0.0
1805	7	89	364.0	0.0
1806	15	81	780.0	0.0
1807	7	77	364.0	0.0
1808	15	70	780.0	0.0
1809	7	88	364.0	0.0
1810	7	79	364.0	0.0
1811	7	79	364.0	0.0
1812	8	89	416.0	0.0
1813	15	82	780.0	0.0
1814	20	76	1040.0	0.0
1815	7	88	364.0	0.0
1816	16	79	832.0	0.0
1817	16	69	832.0	0.0
1818	7	77	364.0	0.0
1819	7	88	364.0	0.0
1820	16	70	832.0	0.0
1821	7	67	364.0	0.0
1822	7	78	364.0	0.0
1823	16	81	832.0	0.0
1824	8	78	416.0	0.0
1825	8	79	416.0	0.0
1826	15	72	780.0	0.0
1827	8	87	416.0	0.0
1828	16	81	832.0	0.0
1829	7	79	364.0	0.0
1830	8	79	416.0	0.0
1831	8	78	416.0	0.0
1832	7	89	364.0	0.0
1833	16	80	832.0	0.0
1834	7	76	364.0	0.0
1835	14	82	728.0	0.0
1836	16	80	832.0	0.0
1837	7	78	364.0	0.0
1838	7	80	364.0	0.0
1839	7	79	364.0	0.0
1840	7	79	364.0	0.0
1841	7	78	364.0	0.0
1842	7	77	364.0	0.0
1843	7	78	364.0	0.0
1844	11	85	572.0	0.0
1845	20	76	1040.0	0.0
1846	7	88	364.0	0.0
1847	7	88	364.0	0.0
1848	15	71	780.0	0.0
1849	7	78	364.0	0.0
1850	7	78	364.0	0.0
1851	14	72	728.0	0.0
1852	7	88	364.0	0.0
1853	7	88	364.0	0.0
1854	8	89	416.0	0.0
1855	8	88	416.0	0.0
1856	16	80	832.0	0.0
1857	7	78	364.0	0.0
1858	7	78	364.0	0.0
1859	15	72	780.0	0.0
1860	16	70	832.0	0.0
1861	7	67	364.0	0.0
1862	7	67	364.0	0.0
1863	7	66	364.0	0.0
1864	7	76	364.0	0.0
1865	7	87	364.0	0.0
1866	23	72	1196.0	0.0
1867	7	77	364.0	0.0
1868	16	81	832.0	0.0
1869	16	69	832.0	0.0
1870	7	57	364.0	0.0
1871	7	68	364.0	0.0
1872	7	87	364.0	0.0
1873	16	79	832.0	0.0
1874	14	61	728.0	0.0
1875	7	87	364.0	0.0
1876	7	87	364.0	0.0
1877	8	87	416.0	0.0
1878	8	76	416.0	0.0
1879	16	68	832.0	0.0
1880	13	71	676.0	0.0
1881	15	71	780.0	0.0
1882	16	68	832.0	0.0
1883	8	66	416.0	0.0
1884	8	77	416.0	0.0
1885	16	80	832.0	0.0
1886	7	78	364.0	0.0
1887	7	88	364.0	0.0
1888	7	88	364.0	0.0
1889	7	88	364.0	0.0
1890	7	88	364.0	0.0
1891	7	78	364.0	0.0
1892	14	81	728.0	0.0
1893	12	83	624.0	0.0
1894	8	88	416.0	0.0
1895	16	79	832.0	0.0
1896	7	78	364.0	0.0
1897	14	71	728.0	0.0
1898	7	77	364.0	0.0
1899	7	77	364.0	0.0
1900	14	71	728.0	0.0
1901	7	88	364.0	0.0
1902	7	87	364.0	0.0
1903	14	81	728.0	0.0
1904	16	80	832.0	0.0
1905	16	70	832.0	0.0
1906	7	67	364.0	0.0
1907	7	78	364.0	0.0
1908	16	80	832.0	0.0
1909	21	64	1092.0	0.0
1910	15	70	780.0	0.0
1911	7	86	364.0	0.0
1912	7	87	364.0	0.0
1913	7	88	364.0	0.0
1914	8	77	416.0	0.0
1915	16	71	832.0	0.0
1916	7	67	364.0	0.0
1917	7	77	364.0	0.0
1918	8	77	416.0	0.0
1919	8	76	416.0	0.0
1920	8	76	416.0	0.0
1921	15	70	780.0	0.0
1922	7	77	364.0	0.0
